ID;Code;Nom;Coordinates;Description;Zone ID;URL;Location Type;Parent Station ID;Timezone;Wheelchair Boarding
ARCOM@FLU020;;Fleury Château d'Eau;49.152176,-0.371303;;;;1;;;0
COM_monu01;;Monument;49.15749,-0.336624;;;;1;;;0
ARCOM@C100;;Théâtre Quai 2;49.180676,-0.362459;;;;1;;;0
COM_corfre02;;La Fresnaye;49.154633,-0.327777;;;;1;;;0
COM_indu01_1;;Industrie;49.157436,-0.326407;;;;1;;;0
COM_egou02;;Ouistreham Eglise;49.27665,-0.256966;;;;1;;;0
COM_rlec01_1;;Cayrière;49.254814,-0.377343;;;;1;;;0
COM_lmhl01;;Haut Lion;49.301342,-0.326391;;;;1;;;0
COM_pabl02;;Paitis Blancs;49.127033,-0.38365;;;;1;;;0
COM_rofr02;;Rostand Fresnel;49.16209,-0.354139;;;;1;;;0
ARCOM@C018;;Poincaré;49.165466,-0.342738;;;;1;;;0
COM_lmp02;;Lion Plage;49.305897,-0.324109;;;;1;;;0
COM_mlk01;;Martin Luther King;49.134964,-0.288533;;;;1;;;0
COM_ecco22_1;;Colombelles Ecole;49.203396,-0.302833;;;;1;;;0
COM_psld01;;Périers Mairie;49.257477,-0.339356;;;;1;;;0
COM_frat01;;Fraternité;49.206017,-0.288265;;;;1;;;0
COM_bist01;;Biéville Stade;49.243595,-0.333515;;;;1;;;0
COM_rimb02;;Rimbaud;49.208996,-0.290388;;;;1;;;0
COM_bbrh01;;Rue du Home;49.245586,-0.330484;;;;1;;;0
COM_hmbb01;;Blanc Bois;49.28025,-0.315435;;;;1;;;0
COM_masa01;;Saint-Aubin Mairie;49.2607,-0.286888;;;;1;;;0
COM_ougl02;;Général Leclerc;49.282047,-0.255707;;;;1;;;0
COM_stou;;Saint-Ouen;49.17392,-0.377955;;;;1;;;0
COM_cipa01;;Cimetiere Parc;49.19628,-0.405;;;;1;;;0
COM_creu01;;Creully;49.190884,-0.373511;;;;1;;;0
ARCOM@C2008;;Collège Moulin;49.181137,-0.408286;;;;1;;;0
ARCOM@STC022;;Arromanches;49.218212,-0.420028;;;;1;;;0
COM_rleb01_1;;Rue de Lebisey;49.192852,-0.357196;;;;1;;;0
COM_euva02;;Eugène Varlin;49.200386,-0.301418;;;;1;;;0
COM_chal02_1;;Charlemagne;49.17298,-0.399557;;;;1;;;0
COM_rega01;;Egalité;49.207317,-0.295195;;;;1;;;0
COM_esta02_1;;Estapi;49.2151,-0.405291;;;;1;;;0
COM_rtpa02;;Route de Paris;49.17008,-0.324005;;;;1;;;0
COM_podo02;;Poilus d'Orient;49.185143,-0.382924;;;;1;;;0
COM_mabr02;;Bretteville Mairie;49.165756,-0.418089;;;;1;;;0
COM_lbij12;;Bijude Commerces;49.22915,-0.372301;;;;1;;;0
COM_grcl02_1;;Grand Clos;49.212296,-0.405079;;;;1;;;0
COM_grpl01;;Grande Rue;49.180626,-0.306939;;;;1;;;0
COM_made02_1;;Mandela;49.186054,-0.300697;;;;1;;;0
COM_coto01;;Cotonnière;49.197865,-0.401417;;;;1;;;0
COM_coqu02_1;;Coquelicots;49.2188,-0.367413;;;;1;;;0
COM_pepi02;;Pépinières;49.24073,-0.403785;;;;1;;;0
COM_stcbu;;Buron;49.217335,-0.420993;;;;1;;;0
COM_camb01;;Le Parc;49.23585,-0.386256;;;;1;;;0
COM_ruene01_1;;Energie;49.216515,-0.369737;;;;1;;;0
COM_char02;;Molière;49.192505,-0.393655;;;;1;;;0
COM_cacc02_2;;Campus 2 C. Commercial;49.209503,-0.36724;;;;1;;;0
COM_clss01;;Collège Senghor;49.13577,-0.350641;;;;1;;;0
COM_orgo02_1;;Orée du Golf;49.221527,-0.366462;;;;1;;;0
COM_msol02;;Soliers Mairie;49.134956,-0.295493;;;;1;;;0
COM_lbru02;;La Bruyère;49.14353,-0.493091;;;;1;;;0
ARCOM@C010;;Gare SNCF;49.175663,-0.34922;;;;1;;;0
COM_zimo01;;Mondeville ZI;49.16501,-0.309529;;;;1;;;0
COM_epron;;Epron Mairie;49.22314,-0.371021;;;;1;;;0
COM_leme02_1;;Le Méridien;49.190918,-0.392028;;;;1;;;0
ARCOM@C035;;Demi-Lune;49.17451,-0.33926;;;;1;;;0
COM_poas02;;Collège Monod;49.205917,-0.378756;;;;1;;;0
COM_fadr01;;Fac de Droit;49.19023,-0.366787;;;;1;;;0
COM_stoc01;;Stockholm;49.188595,-0.389689;;;;1;;;0
COM_etri01_1;;Etrier;49.193333,-0.369612;;;;1;;;0
COM_robo02;;Robert Bosch;49.166416,-0.313747;;;;1;;;0
COM_pl3601;;Place du 36ème;49.177837,-0.355832;;;;1;;;0
COM_rect02;;Rectorat;49.177544,-0.381417;;;;1;;;0
COM_ccgi02;;Civisme;49.182594,-0.274788;;;;1;;;0
COM_plvi01_1;;Place Villers;49.178745,-0.378894;;;;1;;;0
COM_mape02;;Maison du Peuple;49.177288,-0.329153;;;;1;;;0
COM_ruce01;;Plateau;49.181927,-0.308722;;;;1;;;0
COM_festy02_1;;Festyland;49.18636,-0.430041;;;;1;;;0
COM_hech02;;Henry Chéron;49.17158,-0.398335;;;;1;;;0
COM_ampe01;;Ampère;49.16015,-0.322439;;;;1;;;0
COM_lumi;;Lumière;49.158173,-0.308917;;;;1;;;0
ARCOM@LAS002;;Neuf Mer;49.230675,-0.48027;;;;1;;;0
COM_avmo02_3;;Morice;49.206387,-0.352582;;;;1;;;0
COM_bico02;;Bicoquet;49.183037,-0.379566;;;;1;;;0
COM_rher11;;Rue d'Hérouville;49.19382,-0.345811;;;;1;;;0
ARCOM@LFR021;;Le Bout Renard;49.26313,-0.48535;;;;1;;;0
COM_form;;Formigny;49.173393,-0.338793;;;;1;;;0
COM_mabl01;;Blainville Mairie;49.22811,-0.300265;;;;1;;;0
COM_ebor02;;L'Orgueilleuse Eglise;49.209743,-0.509925;;;;1;;;0
COM_19ma02;;19 Mars;49.165096,-0.32466;;;;1;;;0
COM_niep02;;Niepce;49.15479,-0.300395;;;;1;;;0
COM_lyma11;;Lycée Malherbe;49.176308,-0.371123;;;;1;;;0
COM_cheh02;;Château d'Eau;49.20332,-0.34005;;;;1;;;0
ARCOM@LFR003;;Le Fresne Mairie;49.257786,-0.488523;;;;1;;;0
COM_lefo02_1;;Léon Foucault;49.20969,-0.350306;;;;1;;;0
ARCOM@VER013;;Collège Verson;49.156437,-0.45601;;;;1;;;0
COM_ds02;;Sphère;49.21022,-0.347563;;;;1;;;0
COM_lapo01;;La Pommeraie;49.170666,-0.519997;;;;1;;;0
COM_plan02;;Planitre;49.186882,-0.402142;;;;1;;;0
COM_cbea02_1;;Beaulieu Brazza;49.183296,-0.406971;;;;1;;;0
ARCOM@C063;;Séminaire;49.185135,-0.395704;;;;1;;;0
COM_euma02;;Eugène Maës;49.17674,-0.38887;;;;1;;;0
COM_vafo02_1;;Foyer;49.19545,-0.345355;;;;1;;;0
COM_ecro01;;Rots Ecole;49.206417,-0.476915;;;;1;;;0
COM_blwa02;;Black Watch;49.14058,-0.342675;;;;1;;;0
COM_pigr;;Pierre Gringoire;49.173565,-0.341268;;;;1;;;0
COM_piga;;Pigacière;49.18879,-0.359524;;;;1;;;0
COM_clhe02_1;;Clos Herbert;49.192314,-0.354765;;;;1;;;0
COM_qdj02_1;;Quai de Juillet;49.178055,-0.353955;;;;1;;;0
COM_nash02;;Nashville;49.200596,-0.387648;;;;1;;;0
COM_colb02_1;;Colbert;49.226814,-0.303112;;;;1;;;0
COM_juve01;;Jules Verne;49.156822,-0.347249;;;;1;;;0
COM_unic01;;Unicité;49.201443,-0.395035;;;;1;;;0
COM_jafa01;;Jardins Familiaux;49.211525,-0.320537;;;;1;;;0
COM_pfoc02;;Place Foch;49.177376,-0.359562;;;;1;;;0
COM_rotb02;;Rots Bonny;49.203648,-0.475692;;;;1;;;0
COM_stor02;;Stade d'Ornano;49.180817,-0.396779;;;;1;;;0
COM_chfl22;;Chemin de Fleury;49.152737,-0.345383;;;;1;;;0
COM_cadi12;;Café des Images;49.20204,-0.332363;;;;1;;;0
COM_chdc01;;Château;49.184406,-0.360845;;;;1;;;0
COM_clho02;;Clair Horizon;49.158222,-0.35097;;;;1;;;0
COM_bourgu01_1;;Bourgogne;49.19441,-0.400566;;;;1;;;0
COM_inle01;;Institut Lemonnier;49.193584,-0.349851;;;;1;;;0
COM_rema01_1;;Reine Mathilde;49.187843,-0.355446;;;;1;;;0
COM_univ22;;Université;49.188786,-0.363816;;;;1;;;0
COM_chu11;;CHU;49.204067,-0.359254;;;;1;;;0
COM_pabo01;;Paul Boucherot;49.14307,-0.332951;;;;1;;;0
COM_pihe12;;Pierre Heuzé;49.19893,-0.346709;;;;1;;;0
COM_prai1;;Prairie;49.171566,-0.366575;;;;1;;;0
COM_hube01;;Hubert Centre;49.127434,-0.313381;;;;1;;;0
COM_vefo02_1;;Fouquet;49.18526,-0.344381;;;;1;;;0
COM_ccro01_1;;Charles Cros;49.145206,-0.328282;;;;1;;;0
COM_mocl02;;Clopée;49.182,-0.316114;;;;1;;;0
COM_gema01_1;;Georges Maudouit;49.17685,-0.325728;;;;1;;;0
COM_thfr01_1;;Thibout de la Fresnaye;49.18602,-0.379883;;;;1;;;0
COM_nico02;;Nicolas Copernic;49.164253,-0.325962;;;;1;;;0
COM_dovi01_1;;Docteur Vincent;49.191658,-0.347783;;;;1;;;0
COM_ruti01;;Tisserands;49.207195,-0.376741;;;;1;;;0
COM_chco12;;Charlotte Corday;49.16428,-0.329112;;;;1;;;0
COM_ladr11;;La Dronnière;49.139385,-0.337113;;;;1;;;0
COM_espi01;;Espinettes;49.21899,-0.339986;;;;1;;;0
COM_feui11;;Feuillantines;49.226166,-0.309736;;;;1;;;0
COM_plki02;;Place Kieffer;49.23213,-0.298526;;;;1;;;0
COM_ph01;;Pierre Heuzé;49.199238,-0.347142;;;;1;;;0
COM_vdes02;;Collège Desmeserets;49.17095,-0.351533;;;;1;;;0
COM_caef12;;Campus Efficience;49.18845,-0.308973;;;;1;;;0
COM_pdco01;;Pierre de Coubertin;49.182243,-0.281605;;;;1;;;0
COM_bres02;;Brest;49.19679,-0.352579;;;;1;;;0
COM_cimne02_1;;Cimetiere Nord-Est;49.191,-0.340933;;;;1;;;0
COM_plsm02;;Place Saint-Martin;49.183804,-0.370051;;;;1;;;0
COM_majo02;;Maréchal Joffre;49.17151,-0.349511;;;;1;;;0
COM_gu02;;Guynemer;49.168392,-0.344061;;;;1;;;0
COM_toura12;;Touraine;49.194195,-0.398865;;;;1;;;0
COM_cobo01;;Couvrechef Bourg;49.21178,-0.378861;;;;1;;;0
COM_alle02;;Allende;49.20378,-0.343112;;;;1;;;0
ARCOM@BUR004;;Bures;49.199238,-0.173656;;;;1;;;0
COM_ecol02;;Lebisey;49.216354,-0.343449;;;;1;;;0
COM_sabo01;;Sannerville Bourg;49.17804,-0.220011;;;;1;;;0
COM_mo01_1;;Modigliani;49.15435,-0.346195;;;;1;;;0
COM_deca01;;Decaen;49.168564,-0.346918;;;;1;;;0
COM_monc01_1;;Montcalm;49.197742,-0.342788;;;;1;;;0
COM_ecmu01;;Claudie Haigneré;49.211357,-0.32644;;;;1;;;0
COM_cycr01;;Cygne de Croix;49.170975,-0.353724;;;;1;;;0
COM_nelma;;Collège Mandela;49.20138,-0.34442;;;;1;;;0
COM_beri11_1;;Beau Rivage;49.218155,-0.351066;;;;1;;;0
COM_pich02_1;;Chemin Vert Piscine;49.19442,-0.386219;;;;1;;;0
COM_bout02;;Boutrois;49.168076,-0.351805;;;;1;;;0
ARCOM@VER026;;Rond Point;49.149853,-0.471121;;;;1;;;0
COM_rtev02;;Route d'Evrecy;49.162018,-0.402369;;;;1;;;0
ARCOM@SAN019;;Libération;49.1809,-0.222151;;;;1;;;0
COM_gruc01;;Saint-Norbert;49.18917,-0.405754;;;;1;;;0
COM_malo01_1;;Louvigny Mairie;49.15688,-0.38991;;;;1;;;0
COM_ablu02;;Abbé Lucas;49.196503,-0.326127;;;;1;;;0
COM_laro22;;La Rochelle;49.187546,-0.333949;;;;1;;;0
COM_rust01;;Rue du Stade;49.17929,-0.226573;;;;1;;;0
COM_melo01;;Louvigny Mesnil;49.16226,-0.408715;;;;1;;;0
COM_movi01_1;;Mondevillage;49.160507,-0.301466;;;;1;;;0
COM_koeni02;;Plains Champs;49.178246,-0.182153;;;;1;;;0
COM_rice02_1;;Riva Centre;49.2845,-0.261763;;;;1;;;0
COM_rdja02;;Rue des Jardins;49.17969,-0.26652;;;;1;;;0
COM_mitt01;;Mitterrand;49.299694,-0.328914;;;;1;;;0
COM_arma01;;Armand Marie;49.164295,-0.359069;;;;1;;;0
COM_vaba01;;Vallée Barrey;49.17098,-0.310118;;;;1;;;0
COM_veor01_1;;Orme;49.185486,-0.347097;;;;1;;;0
ARCOM@VER006;;Verson Centre;49.15631,-0.448559;;;;1;;;0
COM_macu02;;Cuverville Mairie;49.191998,-0.26348;;;;1;;;0
COM_cari01;;Carrières;49.170856,-0.35867;;;;1;;;0
COM_hebr02;;Brunet;49.20362,-0.43337;;;;1;;;0
COM_hmpl01;;Hermanville Plage;49.297813,-0.305514;;;;1;;;0
ARCOM@OUI023;;Riva Charmettes;49.288033,-0.272321;;;;1;;;0
COM_citi22_1;;CITIS;49.21237,-0.355727;;;;1;;;0
COM_matm02;;Mathieu Mairie;49.252644,-0.373465;;;;1;;;0
COM_tsuk11_1;;Tsukuba;49.21417,-0.353148;;;;1;;;0
COM_chegu02;;Guerinière;49.161808,-0.343057;;;;1;;;0
COM_burr02;;Burrator;49.251385,-0.3722;;;;1;;;0
ARCOM@MAT004;;Mathieu Bourg;49.25489,-0.373215;;;;1;;;0
COM_masg02_1;;Saint Germain Mairie;49.189034,-0.409402;;;;1;;;0
ARCOM@BSO022;;Bas Manoir;49.161804,-0.429565;;;;1;;;0
COM_rbas01_1;;Rue Basse;49.185425,-0.353081;;;;1;;;0
ARCOM@VER027;;Hameau Foulon;49.15245,-0.462104;;;;1;;;0
COM_lese01;;Les Semeurs;49.193195,-0.268482;;;;1;;;0
COM_arde11_1;;Ardenne;49.1997,-0.412529;;;;1;;;0
COM_chan02_1;;Chanterie;49.199333,-0.408397;;;;1;;;0
COM_edro01;;Edmond Rostand;49.174244,-0.33296;;;;1;;;0
COM_maeg03;;Mathieu Eglise;49.254425,-0.369691;;;;1;;;0
COM_queb01_1;;Québec;49.171947,-0.385625;;;;1;;;0
COM_lvik01;;Les Vikings;49.244873,-0.371397;;;;1;;;0
COM_cuss02_1;;Cussy;49.2017,-0.417419;;;;1;;;0
COM_caau02_2;;Calvaire;49.204376,-0.424288;;;;1;;;0
COM_jufe22;;Jean Effel;49.186222,-0.287538;;;;1;;;0
COM_avbo02;;Avenue du Bois;49.28116,-0.267061;;;;1;;;0
COM_lond01;;Le Londel;49.238472,-0.363024;;;;1;;;0
COM_chrm01;;Charmettes;49.173164,-0.326114;;;;1;;;0
COM_lech01_1;;Lechesne;49.16987,-0.361042;;;;1;;;0
COM_masj01;;Manoir Saint-Jean;49.256107,-0.371116;;;;1;;;0
COM_angu02;;Anguerny;49.25866,-0.377145;;;;1;;;0
COM_lbij01_1;;La Bijude;49.228973,-0.370869;;;;1;;;0
COM_pojo02;;Point du Jour;49.18021,-0.297362;;;;1;;;0
COM_cdaw02;;Colonel Dawson;49.284206,-0.268186;;;;1;;;0
COM_jaro01;;Jardins Romains;49.28335,-0.322243;;;;1;;;0
COM_hmma02;;Hermanville Mairie;49.286896,-0.312834;;;;1;;;0
COM_crgu02;;Croix Guérin;49.190647,-0.357471;;;;1;;;0
COM_magi02;;Giberville Mairie;49.181107,-0.281706;;;;1;;;0
COM_grbo02;;Grand Bois;49.150803,-0.467834;;;;1;;;0
COM_cim01;;Café des Images;49.202408,-0.332367;;;;1;;;0
COM_po01;;Poincaré;49.165462,-0.342777;;;;1;;;0
COM_li01;;Liberté;49.160713,-0.343182;;;;1;;;0
COM_co02;;Copernic;49.198433,-0.359399;;;;1;;;0
COM_gdd01;;Grâce de Dieu;49.161346,-0.360227;;;;1;;;0
COM_sqrd02;;Rhin-Danube;49.18811,-0.382372;;;;1;;;0
COM_cp01;;Collège Hawking;49.15787,-0.360928;;;;1;;;0
COM_bdle42;;Leroy;49.17319,-0.343453;;;;1;;;0
COM_egcv01;;Eglise Saint-Joseph;49.192223,-0.390501;;;;1;;;0
COM_cisg01_1;;Saint-Gabriel;49.187817,-0.378692;;;;1;;;0
COM_ch01;;CHU;49.204395,-0.359505;;;;1;;;0
ARCOM@VIB022;;Route d'Anisy;49.242714,-0.405926;;;;1;;;0
COM_aven02;;Avenir;49.15228,-0.472077;;;;1;;;0
COM_rocqu02;;Rocquancourt Bourg;49.0945,-0.32327;;;;1;;;0
ARCOM@SAC020;;Saint-Aignan Mairie;49.082043,-0.281471;;;;1;;;0
COM_prev12_1;;Prévert;49.120953,-0.383312;;;;1;;;0
COM_2arr02;;2ème Arrêt;49.197857,-0.204472;;;;1;;;0
ARCOM@C025;;Lycée de Gaulle;49.184483,-0.379164;;;;1;;;0
COM_rtha01_1;;Route d'Harcourt;49.156357,-0.369246;;;;1;;;0
COM_lelu01;;Les Luthiers;49.20908,-0.37505;;;;1;;;0
COM_gree02;;Les Greens;49.09952,-0.284657;;;;1;;;0
StopAreaCAE3837;;Mesnil Bourg;49.20398,-0.183399;;;;1;;;0
COM_clha02;;Clos du Hamel;49.119495,-0.375052;;;;1;;;0
COM_labo01;;La Bouille;49.174877,-0.514825;;;;1;;;0
ARCOM@SOL022;;Hameau du Four;49.135555,-0.27785;;;;1;;;0
COM_pexe01_1;;Parc Expo;49.170784,-0.373891;;;;1;;;0
COM_bras02_1;;Brasserie;49.15879,-0.368231;;;;1;;;0
ARCOM@C045;;Campus 2;49.21213,-0.363825;;;;1;;;0
StopAreaCAE3834;;Salle Verte;49.20193,-0.196389;;;;1;;;0
ARCOM@C096;;Cité U Lebisey;49.199703,-0.354267;;;;1;;;0
COM_rubr02_1;;Branville;49.167664,-0.363361;;;;1;;;0
ARCOM@ROT002;;Rots Eglise;49.211517,-0.474474;;;;1;;;0
COM_avbe02;;Berlin;49.19994,-0.337358;;;;1;;;0
COM_conn;;Connétable;49.19528,-0.328547;;;;1;;;0
COM_gyla02;;Gymnase Laporte;49.196903,-0.335401;;;;1;;;0
COM_digu02_1;;Digues;49.14433,-0.371368;;;;1;;;0
ARCOM@ROS020;;Rosel Bourg;49.228394,-0.459349;;;;1;;;0
COM_grpa01;;Grand Parc;49.202316,-0.336976;;;;1;;;0
ARCOM@BLO006;;L'Orgueilleuse Mairie;49.211613,-0.515895;;;;1;;;0
ARCOM@LFR022;;Canadiens;49.25297,-0.486353;;;;1;;;0
COM_noka12;;Normandika;49.14557,-0.366596;;;;1;;;0
COM_egtha01;;Thaon Eglise;49.260864,-0.456657;;;;1;;;0
COM_hecc11;;Hérouville C. Commercial;49.206783,-0.325459;;;;1;;;0
COM_mbro02;;Brouay Mairie;49.2109,-0.560976;;;;1;;;0
COM_bray01;;Bray;49.226646,-0.489425;;;;1;;;0
ARCOM@C098;;Maladrerie;49.187237,-0.407094;;;;1;;;0
COM_gruch01;;Gruchy;49.21668,-0.436133;;;;1;;;0
COM_debu12_1;;Debussy;49.14013,-0.354637;;;;1;;;0
COM_chbo;;Chemin aux Boeufs;49.161472,-0.349438;;;;1;;;0
COM_htha01;;Hauts de Thaon;49.25564,-0.456501;;;;1;;;0
COM_montg02;;Montgomery;49.20234,-0.390471;;;;1;;;0
COM_hmca01_1;;Canardière;49.29034,-0.310168;;;;1;;;0
COM_rcau02;;Route de Caumont;49.18727,-0.416698;;;;1;;;0
COM_p27j01;;Place du 27 Juin;49.18722,-0.445864;;;;1;;;0
COM_C020;;Place Courtonne;49.184284,-0.357637;;;;1;;;0
StopAreaCAE3825;;Hôtel Fortuné;49.22696,-0.56145;;;;1;;;0
COM_clne01;;ZA du Clos Neuf;49.173264,-0.265432;;;;1;;;0
COM_moeg02;;Mondeville Eglise;49.175343,-0.322131;;;;1;;;0
COM_zac02;;Hauts de l'Orne;49.15407,-0.360512;;;;1;;;0
COM_th32;;Théâtre Quai 3;49.180557,-0.363056;;;;1;;;0
COM_plma21;;Miséricorde;49.18596,-0.36724;;;;1;;;0
COM_th71;;Théâtre Quai 1;49.180523,-0.362425;;;;1;;;0
COM_IFS025B;;Charité;49.152515,-0.342927;;;;1;;;2
COM_cpam01;;CPAM;49.20994,-0.369949;;;;1;;;0
COM_grbn;;Gare SNCF de Bretteville-Norrey;49.203396,-0.51271;;;;1;;;2
pfoc02;;Place Foch;49.17733,-0.359668;;;;0;COM_pfoc02;;0
grbu12;;Grands Bureaux;49.18628,-0.310347;;;;0;COM_grbu01_2;;0
bure02;;Bures;49.19934,-0.173713;;;;0;ARCOM@BUR004;;0
libe22;SAN019B;Libération;49.1809,-0.222151;;;;0;ARCOM@SAN019;;0
rtau02;;Route d'Aunay;49.142483,-0.424031;;;;0;COM_rtau02;;0
loco12;;Long Cours;49.161285,-0.398474;;;;0;COM_loco12;;0
chrm01;chrm01;Charmettes;49.173527,-0.326242;;;;0;COM_chrm01;;0
hamo01;;Hauts de Mondeville;49.172626,-0.303967;;;;0;COM_hamo01;;0
demou01;;Démouville Mairie;49.178288,-0.270326;;;;0;COM_demou02;;0
lite01;;Lionel Terray;49.177887,-0.279049;;;;0;COM_lite01;;0
cuss02;;Cussy;49.201805,-0.41755;;;;0;COM_cuss02_1;;0
cuss01;;Cussy;49.20159,-0.417287;;;;0;COM_cuss02_1;;0
cali02;;Carrefour de la Liberté;49.183563,-0.285164;;;;0;COM_cali02;;0
finl02;;Finlande;49.174007,-0.305868;;;;0;COM_finl02;;0
rdpu02;;Rue du Puits;49.20136,-0.405976;;;;0;COM_rdpu01;;0
stpa02;stpa02;Collège Saint-Paul;49.18435,-0.399092;;;;0;COM_stpa01;;0
lmp02;;Lion Plage;49.305897,-0.32411;;;;0;COM_lmp02;;0
rust02;;Rue du Stade;49.17929,-0.226573;;;;0;COM_rust01;;0
ptve01;ptve01;Pont de Venoix;49.174698,-0.388663;;;;0;COM_ptve11;;0
caef11;;Campus Efficience;49.18852,-0.308867;;;;0;COM_caef12;;0
cdna21;;Côte de Nacre;49.211044,-0.362058;;;;0;COM_cdna02;;0
stmi01;;Saint-Michel;49.175488,-0.355473;;;;0;COM_stmi02_1;;0
bosq01;;Le Bosq;49.157253,-0.53373;;;;0;ARCOM@CHE025;;0
pojo02;;Point du Jour;49.18021,-0.297268;;;;0;COM_pojo02;;0
rech02;;Résidence aux Champs;49.205845,-0.428381;;;;0;COM_rech01;;0
rech01;;Résidence aux Champs;49.205677,-0.428126;;;;0;COM_rech01;;0
roha;;Rose Harel;49.206234,-0.437646;;;;0;COM_roha;;0
magi02;;Giberville Mairie;49.180676,-0.281337;;;;0;COM_magi02;;0
vibu12;;Rue de Villons;49.199715,-0.400223;;;;0;COM_vibu02;;0
madu02;;Authie Mairie;49.206406,-0.430449;;;;0;COM_madu02_1;;0
madu01;;Authie Mairie;49.206383,-0.430647;;;;0;COM_madu02_1;;0
chan02;;Chanterie;49.19948,-0.40834;;;;0;COM_chan02_1;;0
citr02;;PSA;49.155914,-0.31989;;;;0;COM_citr02;;0
coao01;;Colline aux Oiseaux;49.198177,-0.388756;;;;0;COM_coao02;;0
cocc02;;Corderie;49.189545,-0.331103;;;;0;COM_cocc11;;0
coqu02;;Coquelicots;49.218822,-0.36746;;;;0;COM_coqu02_1;;0
libec02;;Libéra;49.188595,-0.299377;;;;0;COM_libec11;;0
sthu02;;Saint Hubert;49.191414,-0.328463;;;;0;COM_sthu12;;0
ciga01;;Espace Gardin;49.179626,-0.365888;;;;0;COM_ciga02;;0
feui02;;Feuillantines;49.22625,-0.309843;;;;0;COM_feui11;;0
hmpl02;hmpl02;Hermanville Plage;49.297848,-0.305396;;;;0;COM_hmpl01;;0
rich01;rich01;Riva Charmettes;49.28797,-0.272322;;;;0;ARCOM@OUI023;;0
pebri02;pebri02;Pégasus Bridge;49.242767,-0.278998;;;;0;COM_pebri02;;0
chu11;;CHU;49.203903,-0.359317;;;;0;COM_chu11;;0
cadi12;;Café des Images;49.201954,-0.331956;;;;0;COM_cadi12;;0
stcl01;stcl01;Saint-Clair;49.203934,-0.330821;;;;0;COM_stcl31;;0
hecc12;;Hérouville C. Commercial;49.20679,-0.325452;;;;0;COM_hecc11;;0
stcl31;;Saint-Clair;49.203934,-0.330824;;;;0;COM_stcl31;;0
nash01;;Nashville;49.20046,-0.387531;;;;0;COM_nash02;;0
stde01;stde01;Colleville Stade;49.27037,-0.298106;;;;0;COM_stde02;;0
nled01;;Lynton Lynmouth;49.235737,-0.286932;;;;0;COM_nled01;;0
rice01;;Riva Centre;49.28443,-0.261717;;;;0;COM_rice02_1;;0
mitt01;;Mitterrand;49.29991,-0.32911;;;;0;COM_mitt01;;0
con02;;Concorde;49.156956,-0.341779;;;;0;COM_con01;;0
cs02;;CROUS-SUAPS;49.19378,-0.363805;;;;0;COM_cs02;;0
visa12;;Vissol Sablons;49.195896,-0.369171;;;;0;COM_visa02;;0
cam501;;Campus 5;49.208443,-0.35228;;;;0;COM_cam502_1;;0
lefo02;;Léon Foucault;49.20963,-0.350256;;;;0;COM_lefo02_1;;0
capu02;capu02;Capucines;49.278385,-0.296062;;;;0;COM_capu02;;0
isav01;isav01;Isaville;49.295067,-0.29525;;;;0;COM_isav02;;0
hmmi01;;Minotaure;49.294365,-0.304809;;;;0;COM_hmmi02;;0
piep02;piep02;Piéplu;49.27411,-0.301794;;;;0;COM_piep02;;0
list01;;Lion Stade;49.30035,-0.324075;;;;0;COM_list01;;0
laja01;SAC022A;La Jalousie;49.07435,-0.296956;;;;0;ARCOM@SAC022;;0
poes02;IFS022B;Porte d'Espagne;49.14782,-0.34027;;;;0;ARCOM@IFS022;;2
newt01;;Newton;49.152393,-0.301475;;;;0;COM_newt02;;0
rumo22;ETE020A;Moulin;49.146378,-0.421252;;;;0;COM_rumo01;;0
hmma02;;Hermanville Mairie;49.28672,-0.31289;;;;0;COM_hmma02;;0
pogr01;;Pommier Gris;49.160114,-0.332964;;;;0;COM_pogr02;;0
labr01;;Labrador;49.160572,-0.335826;;;;0;COM_labr01;;0
quha11;;Quai Hamelin;49.177017,-0.353917;;;;0;COM_quha_1;;0
labr02;;Labrador;49.16046,-0.335711;;;;0;COM_labr01;;0
pubb02;PUT004B;Putot Bourg;49.211376,-0.54232;;;;0;COM_pubb02;;0
gndc;;Gare SNCF de Caen;49.176754,-0.347463;;;;0;COM_gndc;;2
chuo02;C074A;Mont Coco;49.20557,-0.361648;;;;0;COM_chuo02;;0
pril01;;Presqu'Île;49.181786,-0.350334;;;;0;COM_biat12;;0
pogr02;;Pommier Gris;49.160027,-0.332854;;;;0;COM_pogr02;;0
clss11;clss11;Collège Senghor Quai 1;49.135757,-0.350868;;;;0;COM_clss01;;0
coud01;;Coudriers;49.162144,-0.339565;;;;0;COM_coud01;;0
pihe22;;Pierre Heuzé;49.199043,-0.346418;;;;0;COM_pihe12;;0
ph02;;Pierre Heuzé;49.199173,-0.347022;;;;0;COM_ph01;;0
plma21;;Miséricorde;49.18596,-0.367138;;;;0;COM_plma21;;0
moeg02;;Mondeville Eglise;49.175327,-0.321951;;;;0;COM_moeg02;;0
clas01;LAS021B;Collines;49.230904,-0.468655;;;;0;ARCOM@LAS021;;0
mepa01;mepa01;Mesnil Patry;49.19487,-0.54572;;;;0;COM_mepa01;;0
lapo01;lapo01;La Pommeraie;49.170666,-0.519997;;;;0;COM_lapo01;;0
pepi01;;Pépinières;49.24073,-0.403785;;;;0;COM_pepi02;;0
bbou01;bbou01;Outreval;49.230125,-0.331132;;;;0;ARCOM@BIE008;;0
